location,latitude,longitude,price 
Brooklyn,40.6548,-73.883789,294000.0
Brooklyn,40.636917,-73.91655,950000.0
Brooklyn,40.672215,-73.939423,840000.0
Brooklyn,40.625248,-74.002975,1500000.0
Brooklyn,40.724834,-73.946854,225984.0
Brooklyn,40.633034,-73.970917,195000.0
Brooklyn,40.681995,-73.915657,988800.0
Brooklyn,40.679401,-73.990898,2310000.0
Brooklyn,40.638649,-73.888237,775000.0
Brooklyn,40.626377,-73.932228,850000.0
Brooklyn,40.655079,-73.884766,375000.0
Brooklyn,40.657986,-73.879761,511500.0
Brooklyn,40.679237,-73.916718,750000.0
Brooklyn,40.678219,-73.970139,3950000.0
Brooklyn,40.656883,-73.959846,800000.0
Brooklyn,40.613678,-73.939835,900000.0
Brooklyn,40.623402,-73.94455,860000.0
Brooklyn,40.67165,-73.938606,1900000.0
Brooklyn,40.61665,-73.957153,1460000.0
Brooklyn,40.591061,-73.926941,900000.0
Brooklyn,40.692459,-73.930794,900000.0
Brooklyn,40.644447,-74.012711,1338000.0
Brooklyn,40.669907,-73.94368,2050000.0
Brooklyn,40.681259,-73.975967,3350000.0
Brooklyn,40.634716,-73.956749,2125000.0
Brooklyn,40.663944,-73.992134,1776750.0
Brooklyn,40.714912,-73.939896,2350000.0
Brooklyn,40.597298,-73.966003,2350000.0
Brooklyn,40.577942,-74.004524,858000.0
Brooklyn,40.605457,-73.956055,810000.0
Brooklyn,40.639812,-73.906113,353064.0
Brooklyn,40.600662,-74.008759,1155000.0
Brooklyn,40.623447,-73.980042,1253239.0
Brooklyn,40.632404,-73.997299,1780000.0
Brooklyn,40.603027,-74.003075,2392887.0
Brooklyn,40.617813,-74.034882,999000.0
Brooklyn,40.603107,-74.011047,1195000.0
Brooklyn,40.657085,-73.925453,910000.0
Brooklyn,40.590199,-73.95005,440000.0
Brooklyn,40.670467,-73.974442,5650000.0
Brooklyn,40.634285,-73.973953,799000.0
Brooklyn,40.616344,-74.037788,875000.0
Brooklyn,40.658283,-73.947144,715000.0
Brooklyn,40.713181,-73.956833,1900000.0
Brooklyn,40.639271,-73.965607,765000.0
Brooklyn,40.576294,-73.959625,820000.0
Brooklyn,40.665726,-73.976868,1947500.0
Brooklyn,40.685238,-73.977715,3200000.0
Brooklyn,40.705276,-73.917366,685000.0
Brooklyn,40.630707,-73.944031,269000.0
Brooklyn,40.614315,-74.031746,412000.0
Brooklyn,40.597794,-73.961807,1475000.0
Brooklyn,40.632118,-73.94516,300000.0
Brooklyn,40.699715,-73.927475,2300000.0
Brooklyn,40.638432,-73.968231,1300000.0
Brooklyn,40.61311,-73.962601,1300000.0
Brooklyn,40.670994,-73.933388,1250000.0
Brooklyn,40.697311,-73.915291,1095000.0
Brooklyn,40.685139,-73.874336,10.0
Brooklyn,40.65152,-73.977715,1519000.0
Brooklyn,40.673489,-73.95929,820000.0
Brooklyn,40.636646,-73.960136,295000.0
Brooklyn,40.607067,-73.954391,885000.0
Brooklyn,40.64703,-74.00074,530000.0
Brooklyn,40.712906,-73.948311,1825000.0
Brooklyn,40.692696,-73.979561,980000.0
Brooklyn,40.650555,-74.007545,465000.0
Brooklyn,40.617653,-74.038643,285000.0
Brooklyn,40.677223,-73.97905,1025000.0
Brooklyn,40.628395,-73.958435,1300000.0
Brooklyn,40.616947,-73.931572,999000.0
Brooklyn,40.643291,-73.912819,20000.0
Brooklyn,40.581287,-73.984253,760000.0
Brooklyn,40.643482,-73.998108,10.0
Brooklyn,40.683487,-73.996216,2138325.0
Brooklyn,40.644493,-73.932861,290000.0
Brooklyn,40.685562,-73.870911,940000.0
Brooklyn,40.575302,-73.994972,600000.0
Brooklyn,40.679783,-73.882042,950000.0
Brooklyn,40.59824,-73.971024,1850000.0
Brooklyn,40.666492,-73.877869,10.0
Brooklyn,40.616344,-74.037788,875000.0
Brooklyn,40.67654,-73.938477,25000.0
Brooklyn,40.626835,-74.030792,1700000.0
Brooklyn,40.679768,-73.942535,2050000.0
Brooklyn,40.631763,-73.902405,680000.0
Brooklyn,40.661869,-73.941849,990000.0
Brooklyn,40.635479,-73.944695,1800000.0
Brooklyn,40.618095,-74.034851,1450000.0
Brooklyn,40.606571,-74.012527,830000.0
Brooklyn,40.600712,-73.945145,850000.0
Brooklyn,40.603451,-74.013046,758000.0
Brooklyn,40.67659,-73.926147,717150.0
Brooklyn,40.593376,-73.935394,10.0
Brooklyn,40.668331,-73.936417,1450000.0
Brooklyn,40.643944,-73.955856,525000.0
Brooklyn,40.639091,-73.989334,925000.0
Brooklyn,40.709511,-73.967766,2976918.0
Brooklyn,40.62785,-73.923271,903000.0
Brooklyn,40.691975,-73.944092,620000.0
Brooklyn,40.61932,-73.932343,10000.0
Brooklyn,40.59885,-73.933571,125000.0
Brooklyn,40.608353,-73.99118,480000.0
Brooklyn,40.630859,-73.935234,805000.0
Brooklyn,40.695816,-73.956711,768750.0
Brooklyn,40.60656,-73.929924,850000.0
Brooklyn,40.657665,-73.877037,1000.0
Brooklyn,40.717319,-73.947937,1885000.0
Brooklyn,40.723297,-73.948784,1420000.0
Brooklyn,40.681091,-74.010117,1699000.0
Brooklyn,40.708061,-73.940231,1185000.0
Brooklyn,40.716667,-73.953331,1800000.0
Brooklyn,40.681469,-73.972328,1170000.0
Brooklyn,40.687225,-73.966965,935000.0
Brooklyn,40.664509,-73.977364,962000.0
Brooklyn,40.690285,-73.990219,702500.0
Brooklyn,40.687756,-73.958824,1250000.0
Brooklyn,40.69207,-73.980209,660000.0
Brooklyn,40.708061,-73.940231,1185000.0
Brooklyn,40.638199,-73.893501,535000.0
Brooklyn,40.636124,-73.909325,327000.0
Brooklyn,40.692577,-73.98497,1420000.0
Brooklyn,40.674698,-73.983238,675000.0
Brooklyn,40.641651,-73.948265,1450000.0
Brooklyn,40.628887,-73.947601,1050000.0
Brooklyn,40.647556,-73.975594,362500.0
Brooklyn,40.653828,-73.949051,440000.0
Brooklyn,40.68425,-73.92009,887500.0
Brooklyn,40.69809,-73.9944,560000.0
Brooklyn,40.722008,-73.946655,1442350.0
Brooklyn,40.575836,-73.965462,275000.0
Brooklyn,40.580643,-73.946205,1587500.0
Brooklyn,40.617233,-74.03698,310000.0
Brooklyn,40.693424,-73.982704,930000.0
Brooklyn,40.67234,-73.962387,1375000.0
Brooklyn,40.616131,-73.966156,1995000.0
Brooklyn,40.625023,-74.040306,1350000.0
Brooklyn,40.631332,-73.925964,829000.0
Brooklyn,40.589382,-73.94722,1150000.0
Brooklyn,40.630096,-74.007759,1780000.0
Brooklyn,40.671108,-73.870705,980000.0
Brooklyn,40.641151,-73.933441,680000.0
Brooklyn,40.59277,-73.967293,1050000.0
Brooklyn,40.622574,-74.011734,1250000.0
Brooklyn,40.692688,-73.957375,2600000.0
Brooklyn,40.611252,-73.908867,1100000.0
Brooklyn,40.580227,-73.946129,1988999.0
Brooklyn,40.593163,-73.9758,700000.0
Brooklyn,40.683731,-73.924553,1765000.0
Brooklyn,40.685989,-73.872253,880000.0
Brooklyn,40.690811,-73.938713,1420000.0
Brooklyn,40.686604,-73.925674,1125000.0
Brooklyn,40.637005,-73.996445,1625000.0
Brooklyn,40.69474,-73.926994,1999999.0
Brooklyn,40.643211,-73.941322,576800.0
Brooklyn,40.652695,-73.911896,750000.0
Brooklyn,40.663364,-73.943871,999000.0
Brooklyn,40.632122,-73.902336,350000.0
Brooklyn,40.603947,-73.97673,855000.0
Brooklyn,40.688244,-73.941505,700000.0
Brooklyn,40.585716,-73.989075,740000.0
Brooklyn,40.58823,-73.987366,1760000.0
Brooklyn,40.583805,-73.93586,1000.0
Brooklyn,40.630016,-73.900497,935000.0
Brooklyn,40.615036,-73.954781,10.0
Brooklyn,40.617615,-73.970917,10.0
Brooklyn,40.599503,-73.967476,2080000.0
Brooklyn,40.605339,-73.951187,600000.0
Brooklyn,40.599861,-73.935181,272000.0
Brooklyn,40.717659,-73.954674,925000.0
Brooklyn,40.660419,-73.989914,910000.0
Brooklyn,40.717323,-73.941559,1580000.0
Brooklyn,40.597168,-73.980835,805000.0
Brooklyn,40.708961,-73.9506,1075000.0
Brooklyn,40.596485,-73.942451,970000.0
Brooklyn,40.607395,-73.960205,170000.0
Brooklyn,40.619343,-74.039864,437500.0
Brooklyn,40.666943,-73.98558,995000.0
Brooklyn,40.699978,-73.952858,320000.0
Brooklyn,40.646687,-73.974045,467500.0
Brooklyn,40.676754,-73.970573,1156000.0
Brooklyn,40.71574,-73.939346,544500.0
Brooklyn,40.716061,-73.948631,1800000.0
Brooklyn,40.663261,-73.89032,1050000.0
Brooklyn,40.70237,-73.923126,2000000.0
Brooklyn,40.664825,-73.857933,210000.0
Brooklyn,40.6124,-74.0355,285000.0
Brooklyn,40.712318,-73.957657,1070000.0
Brooklyn,40.634441,-73.951118,337000.0
Brooklyn,40.686604,-73.9758,2250000.0
Brooklyn,40.698677,-73.916206,3500000.0
Brooklyn,40.695965,-73.993599,617500.0
Brooklyn,40.674149,-73.964088,890000.0
Brooklyn,40.653828,-73.949051,282000.0
Brooklyn,40.639297,-74.035301,592500.0
Brooklyn,40.698483,-73.995972,1480000.0
Brooklyn,40.686699,-73.983513,1280000.0
Brooklyn,40.630207,-73.969803,275000.0
Brooklyn,40.697598,-73.988319,535000.0
Brooklyn,40.614979,-74.025551,949000.0
Brooklyn,40.693424,-73.982704,542500.0
Brooklyn,40.674801,-73.968216,821500.0
Brooklyn,40.627831,-73.927101,493500.0
Brooklyn,40.69849,-73.915932,2000000.0
Brooklyn,40.607063,-73.929253,790000.0
Brooklyn,40.621037,-73.928436,1150000.0
Brooklyn,40.600826,-73.967155,1900000.0
Brooklyn,40.608631,-73.966423,1900000.0
Brooklyn,40.649094,-74.002167,1400000.0
Brooklyn,40.684601,-73.983528,2731950.0
Brooklyn,40.677635,-73.89283,990000.0
Brooklyn,40.685764,-73.989456,1375000.0
Brooklyn,40.644066,-74.016602,1280000.0
Brooklyn,40.626408,-74.009422,1435000.0
Brooklyn,40.586182,-73.963432,900000.0
Brooklyn,40.673225,-73.9412,2450000.0
Brooklyn,40.645634,-73.946815,607000.0
Brooklyn,40.660389,-73.95414,1075000.0
Brooklyn,40.631493,-74.038017,1160000.0
Brooklyn,40.614368,-73.972221,300000.0
Brooklyn,40.576263,-73.959099,819691.0
Brooklyn,40.659992,-73.91188,10.0
Brooklyn,40.614258,-73.979446,1599000.0
Brooklyn,40.679337,-73.992424,3100000.0
Brooklyn,40.625267,-73.979446,925000.0
Brooklyn,40.674362,-73.929565,800000.0
Brooklyn,40.69445,-73.933151,1.0
Brooklyn,40.596188,-73.972107,1300000.0
Brooklyn,40.645721,-74.01239,500000.0
Brooklyn,40.650436,-73.913933,406000.0
Brooklyn,40.688377,-73.973557,4750000.0
Brooklyn,40.677368,-73.924171,451250.0
Brooklyn,40.675667,-73.998917,1185000.0
Brooklyn,40.642399,-73.974571,385000.0
Brooklyn,40.607067,-73.954391,575000.0
Brooklyn,40.672905,-73.986115,1270000.0
Brooklyn,40.659267,-73.982964,685000.0
Brooklyn,40.617233,-74.03698,310000.0
Brooklyn,40.700737,-73.94371,750000.0
Brooklyn,40.614769,-73.9748,585000.0
Brooklyn,40.626827,-74.025429,755000.0
Brooklyn,40.61702,-73.986115,383000.0
Brooklyn,40.689159,-73.999496,1550000.0
Brooklyn,40.653252,-73.973061,641000.0
Brooklyn,40.703407,-73.986275,1265000.0
Brooklyn,40.671234,-73.973579,1615000.0
Brooklyn,40.645306,-73.972298,400000.0
Brooklyn,40.716827,-73.964149,940000.0
Brooklyn,40.674252,-73.985054,1060000.0
Brooklyn,40.60487,-73.952065,350000.0
Brooklyn,40.61404,-73.918381,275000.0
Brooklyn,40.593925,-73.96225,245000.0
Brooklyn,40.576172,-73.963737,218000.0
Brooklyn,40.617302,-73.986572,383000.0
Brooklyn,40.587997,-73.971924,1174700.0
Brooklyn,40.606609,-73.914925,685000.0
Brooklyn,40.61533,-73.917198,760000.0
Brooklyn,40.678429,-73.995796,760000.0
Brooklyn,40.685135,-73.869926,845000.0
Brooklyn,40.664398,-73.911034,820000.0
Brooklyn,40.668034,-73.985115,3400000.0
Brooklyn,40.669064,-73.948677,2100000.0
Brooklyn,40.607601,-73.953377,640000.0
Brooklyn,40.593403,-73.977272,940000.0
Brooklyn,40.727448,-73.958138,10.0
Brooklyn,40.626808,-74.00032,1750000.0
Brooklyn,40.59129,-73.988487,988000.0
Brooklyn,40.61829,-74.033485,1500000.0
Brooklyn,40.66975,-73.990448,400000.0
Brooklyn,40.684818,-73.966614,861328.0
Brooklyn,40.684818,-73.966614,861328.0
Brooklyn,40.665798,-73.930023,215000.0
Brooklyn,40.685108,-73.956764,1415000.0
Brooklyn,40.67704,-73.979393,850000.0
Brooklyn,40.601486,-74.00985,272000.0
Brooklyn,40.680058,-73.962692,1700000.0
Brooklyn,40.586571,-73.949516,120000.0
Brooklyn,40.674698,-73.91436,2300.0
Brooklyn,40.622776,-74.000816,1000000.0
Brooklyn,40.596424,-73.942436,890000.0
Brooklyn,40.682861,-73.945129,1.0
Brooklyn,40.646687,-73.974045,499000.0
Brooklyn,40.69241,-73.925026,1119056.0
Brooklyn,40.688278,-73.9673,735000.0
Brooklyn,40.698067,-73.987846,1030000.0
Brooklyn,40.692249,-73.954445,951000.0
Brooklyn,40.635441,-73.975609,800000.0
Brooklyn,40.691711,-73.968285,925000.0
Brooklyn,40.680828,-73.916069,450000.0
Brooklyn,40.633869,-74.026039,915000.0
Brooklyn,40.612869,-73.978424,1600000.0
Brooklyn,40.696159,-73.992424,370000.0
Brooklyn,40.635548,-73.979851,10.0
Brooklyn,40.684216,-73.926865,649000.0
Brooklyn,40.638844,-73.948608,240000.0
Brooklyn,40.693161,-73.993179,1018000.0
Brooklyn,40.717464,-73.955193,2900000.0
Brooklyn,40.646515,-73.997856,10.0
Brooklyn,40.637917,-73.96357,1700000.0
Brooklyn,40.701546,-73.995865,3925000.0
Brooklyn,40.698112,-73.993492,1170000.0
Brooklyn,40.598202,-73.995903,320000.0
Brooklyn,40.602772,-74.008751,262000.0
Brooklyn,40.648914,-73.980194,385000.0
Brooklyn,40.679817,-73.872551,748000.0
Brooklyn,40.577156,-73.967712,300000.0
Brooklyn,40.592186,-73.988586,670000.0
Brooklyn,40.703827,-73.919357,484000.0
Brooklyn,40.614967,-74.037186,430000.0
Brooklyn,40.71574,-73.939346,589000.0
Brooklyn,40.694225,-73.941597,750000.0
Brooklyn,40.651699,-73.977753,1275000.0
Brooklyn,40.638618,-73.886406,635000.0
Brooklyn,40.627785,-73.901543,10.0
Brooklyn,40.609737,-73.987846,1450000.0
Brooklyn,40.692417,-73.913696,1550000.0
Brooklyn,40.637535,-74.026932,990000.0
Brooklyn,40.591927,-73.926636,685000.0
Brooklyn,40.609177,-73.932678,900000.0
Brooklyn,40.661736,-73.981911,2140000.0
Brooklyn,40.575642,-73.986465,1250000.0
Brooklyn,40.62175,-73.965332,850000.0
Brooklyn,40.627338,-74.002937,850000.0
Brooklyn,40.687778,-73.964905,1775000.0
Brooklyn,40.628716,-74.020378,1800000.0
Brooklyn,40.668133,-73.98291,2950000.0
Brooklyn,40.663315,-73.939682,75000.0
Brooklyn,40.670509,-73.881104,560000.0
Brooklyn,40.688549,-73.928291,1560000.0
Brooklyn,40.617973,-73.968636,1800000.0
Brooklyn,40.662029,-73.997116,1665000.0
Brooklyn,40.682251,-73.870483,1110000.0
Brooklyn,40.666538,-73.858284,450000.0
Brooklyn,40.715698,-73.939301,569000.0
Brooklyn,40.595646,-73.980545,1100000.0
Brooklyn,40.634655,-74.033928,1475000.0
Brooklyn,40.576733,-73.972984,295000.0
Brooklyn,40.611454,-73.986168,730000.0
Brooklyn,40.682785,-73.959106,3030000.0
Brooklyn,40.678982,-73.996559,3275000.0
Brooklyn,40.626263,-73.924545,490121.0
Brooklyn,40.599216,-73.988167,1510000.0
Brooklyn,40.646458,-73.997765,10.0
Brooklyn,40.637157,-73.907906,10.0
Brooklyn,40.598396,-73.991859,1500000.0
Brooklyn,40.618385,-73.997063,1320975.0
Brooklyn,40.657017,-73.974419,890000.0
Brooklyn,40.61808,-74.004906,1640000.0
Brooklyn,40.588669,-73.939583,280000.0
Brooklyn,40.680878,-73.940163,600000.0
Brooklyn,40.581657,-73.955467,258500.0
Brooklyn,40.636024,-74.021469,375000.0
Brooklyn,40.691814,-73.96904,745000.0
Brooklyn,40.624088,-73.910271,1020000.0
Brooklyn,40.679195,-73.916702,750000.0
Brooklyn,40.675278,-73.887894,689000.0
Brooklyn,40.6548,-73.883797,294000.0
Brooklyn,40.685066,-73.996063,5900000.0
Brooklyn,40.704708,-73.960945,2530237.0
Brooklyn,40.62928,-73.951492,648000.0
Brooklyn,40.595028,-73.931358,619500.0
Brooklyn,40.628906,-74.029404,1208000.0
Brooklyn,40.685619,-73.990334,1585000.0
Brooklyn,40.636223,-73.959404,399000.0
Brooklyn,40.713425,-73.956123,1299000.0
Brooklyn,40.703484,-73.989372,4600000.0
Brooklyn,40.692162,-73.968391,721000.0
Brooklyn,40.690426,-73.918579,1185000.0
Brooklyn,40.714561,-73.964134,380000.0
Brooklyn,40.606373,-73.954765,1200000.0
Brooklyn,40.594223,-73.942383,1080000.0
Brooklyn,40.638199,-73.969971,2955000.0
Brooklyn,40.69381,-73.994507,350000.0
Brooklyn,40.684235,-73.959763,675000.0
Brooklyn,40.684235,-73.959763,675000.0
Brooklyn,40.69381,-73.994507,350000.0
Brooklyn,40.692162,-73.968391,721000.0
Brooklyn,40.703484,-73.989372,4600000.0
Brooklyn,40.594223,-73.942383,1080000.0
Brooklyn,40.638199,-73.969971,2955000.0
Brooklyn,40.6301,-73.930679,785000.0
Brooklyn,40.668919,-73.881042,815000.0
Brooklyn,40.693253,-73.905838,375000.0
Brooklyn,40.658985,-73.936295,550000.0
Brooklyn,40.632763,-73.99337,10.0
Brooklyn,40.637585,-73.950356,1.0
Brooklyn,40.600513,-73.999771,200000.0
Brooklyn,40.722569,-73.94767,1476462.0
Brooklyn,40.673759,-73.968147,935000.0
Brooklyn,40.691002,-73.995201,9225000.0
Brooklyn,40.701889,-73.91256,1858000.0
Brooklyn,40.645027,-73.944412,520000.0
Brooklyn,40.634823,-73.893044,950000.0
Brooklyn,40.686028,-73.95491,975000.0
Brooklyn,40.663364,-73.994202,530000.0
Brooklyn,40.685524,-73.944832,1708457.0
Brooklyn,40.6488,-73.955032,380000.0
Brooklyn,40.674831,-73.908012,666000.0
Brooklyn,40.576275,-73.958847,805000.0
Brooklyn,40.636948,-73.985191,1550000.0
Brooklyn,40.623455,-74.014503,1130000.0
Brooklyn,40.642467,-73.953217,915000.0
Brooklyn,40.62801,-73.979446,1400000.0
Brooklyn,40.599285,-73.957726,2200000.0
Brooklyn,40.682182,-73.917908,515000.0
Brooklyn,40.655079,-73.884766,300000.0
Brooklyn,40.585583,-73.984825,630000.0
Brooklyn,40.644943,-73.996918,1190000.0
Brooklyn,40.609341,-73.986572,1550000.0
Brooklyn,40.675453,-73.956512,1578287.0
Brooklyn,40.636547,-74.027908,1045000.0
Brooklyn,40.628223,-73.980392,1300000.0
Brooklyn,40.620243,-73.914116,720000.0
Brooklyn,40.675476,-73.942978,2900000.0
Brooklyn,40.589001,-73.991844,360000.0
Brooklyn,40.723385,-73.947845,1425000.0
Brooklyn,40.714954,-73.965302,1660000.0
Brooklyn,40.692162,-73.968391,440000.0
Brooklyn,40.629757,-73.924568,330000.0
Brooklyn,40.637306,-74.02874,245000.0
Brooklyn,40.698112,-73.993492,1095000.0
Brooklyn,40.603081,-73.990631,1985587.0
Brooklyn,40.71043,-73.966362,1565000.0
Brooklyn,40.681149,-73.892632,10.0
Brooklyn,40.642052,-74.004807,1460000.0
Brooklyn,40.682053,-73.890137,562500.0
Brooklyn,40.685059,-74.001823,1850000.0
Brooklyn,40.718807,-73.953064,999000.0
Brooklyn,40.631592,-73.942482,325000.0
Brooklyn,40.678032,-74.0158,2950000.0
Brooklyn,40.695766,-73.997002,562500.0
Brooklyn,40.579906,-73.969994,650000.0
Brooklyn,40.616673,-74.035271,265000.0
Brooklyn,40.657192,-73.898178,10.0
Brooklyn,40.637356,-74.013733,1.0
Brooklyn,40.729412,-73.958931,1095000.0
Brooklyn,40.577927,-73.971962,440000.0
Brooklyn,40.666233,-73.944969,100000.0
Brooklyn,40.616386,-74.035141,750000.0
Brooklyn,40.609383,-73.928062,610000.0
Brooklyn,40.680935,-73.957954,1275000.0
Brooklyn,40.632835,-74.036949,363000.0
Brooklyn,40.60099,-73.967766,6800000.0
Brooklyn,40.661282,-73.946838,550000.0
Brooklyn,40.627487,-73.949249,570000.0
Brooklyn,40.713219,-73.946167,1100000.0
Brooklyn,40.619247,-74.024658,760000.0
Brooklyn,40.727287,-73.956566,1999500.0
Brooklyn,40.618309,-73.914246,690000.0
Brooklyn,40.627655,-74.026161,299000.0
Brooklyn,40.694519,-73.968353,545000.0
Brooklyn,40.686867,-73.952637,939000.0
Brooklyn,40.576729,-73.972984,509000.0
Brooklyn,40.705193,-73.98703,2780000.0
Brooklyn,40.686253,-73.992783,6125000.0
Brooklyn,40.605648,-74.005196,910000.0
Brooklyn,40.5858,-73.942284,750000.0
Brooklyn,40.694283,-73.937569,1861870.0
Brooklyn,40.696396,-73.931183,175000.0
Brooklyn,40.675785,-73.950249,1490000.0
Brooklyn,40.691517,-73.990601,529000.0
Brooklyn,40.67001,-73.972816,1650000.0
Brooklyn,40.664505,-73.990532,1335000.0
Brooklyn,40.696594,-73.988396,629000.0
Brooklyn,40.643391,-73.975983,440000.0
Brooklyn,40.578819,-73.939178,1330000.0
Brooklyn,40.664177,-73.912956,910000.0
Brooklyn,40.575375,-73.974495,750000.0
Brooklyn,40.641823,-73.970657,700000.0
Brooklyn,40.62809,-74.032715,1430000.0
Brooklyn,40.645744,-73.978142,1232500.0
Brooklyn,40.638103,-74.012772,1500000.0
Brooklyn,40.67625,-74.012321,1930000.0
Brooklyn,40.609676,-73.942932,911123.0
Brooklyn,40.693966,-73.998489,4999999.0
Brooklyn,40.671902,-73.94339,1950000.0
Brooklyn,40.635616,-73.989616,800000.0
Brooklyn,40.606838,-73.975891,925000.0
Brooklyn,40.635929,-73.900047,624000.0
Brooklyn,40.585167,-73.936462,415000.0
Brooklyn,40.688835,-73.914864,1830000.0
Brooklyn,40.589649,-73.925987,490000.0
Brooklyn,40.627617,-73.920723,830000.0
Brooklyn,40.600903,-74.006096,660000.0
Brooklyn,40.609188,-73.953705,550000.0
Brooklyn,40.719452,-73.962074,1760000.0
Brooklyn,40.642372,-74.001991,468000.0
Brooklyn,40.718681,-73.952072,1250000.0
Brooklyn,40.673286,-73.983704,1305500.0
Brooklyn,40.674168,-73.971771,643750.0
Brooklyn,40.646687,-73.974045,606000.0
Brooklyn,40.598682,-73.940331,630000.0
Brooklyn,40.727768,-73.944511,405000.0
Brooklyn,40.605804,-74.005394,910000.0
Brooklyn,40.6241,-74.00206,560000.0
Brooklyn,40.717205,-73.96225,2700000.0
Brooklyn,40.638153,-74.000076,618000.0
Brooklyn,40.606583,-73.943382,283000.0
Brooklyn,40.702274,-73.993668,1550000.0
Brooklyn,40.687485,-73.981499,895000.0
Brooklyn,40.586323,-73.95356,936790.0
Brooklyn,40.684994,-73.910851,655000.0
Brooklyn,40.685711,-73.933472,1450000.0
Brooklyn,40.615456,-73.920006,460000.0
Brooklyn,40.695202,-73.995346,1495000.0
Brooklyn,40.70303,-73.990768,3950000.0
Brooklyn,40.631592,-73.942482,180000.0
Brooklyn,40.624989,-74.020859,270000.0
Brooklyn,40.624104,-73.90731,565000.0
Brooklyn,40.721024,-73.948227,1650000.0
Brooklyn,40.582039,-73.955399,340000.0
Brooklyn,40.681259,-73.975967,3350000.0
Brooklyn,40.674408,-73.923958,1625000.0
Brooklyn,40.643063,-73.94735,1124400.0
Brooklyn,40.62307,-73.921822,430000.0
Brooklyn,40.631344,-73.93045,10.0
Brooklyn,40.680168,-73.998535,5100000.0
Brooklyn,40.678673,-73.994934,2500000.0
Brooklyn,40.691135,-73.993629,6245159.0
Brooklyn,40.584339,-73.942162,425000.0
Brooklyn,40.604988,-73.937721,828000.0
Brooklyn,40.620975,-74.007973,1400000.0
Brooklyn,40.602524,-73.936272,565000.0
Brooklyn,40.629559,-74.013138,710000.0
Brooklyn,40.716976,-73.963348,935000.0
Brooklyn,40.661045,-73.887421,840000.0
Brooklyn,40.680519,-73.930458,2200000.0
Brooklyn,40.731407,-73.958282,3680000.0
Brooklyn,40.684673,-73.935913,2407000.0
Brooklyn,40.682594,-73.914864,565000.0
Brooklyn,40.676937,-73.999565,4995000.0
Brooklyn,40.630619,-73.988304,2500000.0
Brooklyn,40.593208,-73.976532,988000.0
Brooklyn,40.61676,-73.966896,2100000.0
Brooklyn,40.596931,-73.98362,963000.0
Brooklyn,40.57983,-73.936768,960000.0
Brooklyn,40.621021,-73.950951,1200000.0
Brooklyn,40.577393,-73.985252,1080000.0
Brooklyn,40.621044,-73.9104,450000.0
Brooklyn,40.637791,-74.019852,461000.0
Brooklyn,40.667984,-73.976303,1490000.0
Brooklyn,40.672527,-73.936028,1525000.0
Brooklyn,40.626808,-74.029358,6425000.0
Brooklyn,40.637489,-74.007111,4600000.0
Brooklyn,40.587204,-73.984291,320000.0
Brooklyn,40.619343,-74.039864,437500.0
Brooklyn,40.611191,-73.98291,989000.0
Brooklyn,40.641113,-73.981506,995000.0
Brooklyn,40.630482,-73.924538,920000.0
Brooklyn,40.658142,-73.978729,2500000.0
Brooklyn,40.672516,-73.98214,1095000.0
Brooklyn,40.689777,-73.954239,625000.0
Brooklyn,40.674065,-73.91703,988000.0
Brooklyn,40.68697,-73.975174,3300000.0
Brooklyn,40.626804,-74.026924,360000.0
Brooklyn,40.631325,-74.024666,300000.0
Brooklyn,40.71574,-73.939346,595000.0
Brooklyn,40.683094,-73.965691,720000.0
Brooklyn,40.672489,-73.973953,1285000.0
Brooklyn,40.702248,-73.989731,2650000.0
Brooklyn,40.685825,-74.001602,980000.0
Brooklyn,40.709511,-73.967766,2200000.0
Brooklyn,40.633541,-73.970634,725000.0
Brooklyn,40.716957,-73.963409,935000.0
Brooklyn,40.623547,-73.942688,750000.0
Brooklyn,40.629566,-74.013603,655000.0
Brooklyn,40.587509,-73.963692,985000.0
Brooklyn,40.679455,-73.91954,665000.0
Brooklyn,40.611477,-73.954597,504972.0
Brooklyn,40.608376,-73.954895,595000.0
Brooklyn,40.61623,-73.918571,1.0
Brooklyn,40.678352,-73.991989,530825.0
Brooklyn,40.636066,-73.993378,10.0
Brooklyn,40.640266,-73.950645,10.0
Brooklyn,40.575302,-73.968033,793000.0
Brooklyn,40.667839,-73.942551,100000.0
Brooklyn,40.67675,-73.970573,1156000.0
Brooklyn,40.698666,-73.992882,375000.0
Brooklyn,40.634632,-73.980438,1550000.0
Brooklyn,40.635948,-73.993179,1875000.0
Brooklyn,40.661785,-73.926567,850000.0
Brooklyn,40.674194,-73.868462,490000.0
Brooklyn,40.602364,-73.997849,1650000.0
Brooklyn,40.603439,-74.003876,349000.0
Brooklyn,40.599743,-74.005272,998000.0
Brooklyn,40.734741,-73.957954,1500000.0
Brooklyn,40.614052,-74.011215,1268000.0
Brooklyn,40.612198,-73.934975,770000.0
Brooklyn,40.644245,-73.908875,343988.0
Brooklyn,40.634212,-73.892586,575000.0
Brooklyn,40.624519,-74.010811,1020000.0
Brooklyn,40.599861,-73.935181,235000.0
Brooklyn,40.720062,-73.963531,1995000.0
Brooklyn,40.639996,-74.008827,3300000.0
Brooklyn,40.684181,-73.994728,2010000.0
Brooklyn,40.687954,-73.975075,1430000.0
Brooklyn,40.611012,-73.908722,1100000.0
Brooklyn,40.603451,-74.013046,758000.0
